Entity,Code,Date,TotalConfirmedDeaths,DailyNewConfirmedDeaths
Monaco,MCO,"Apr 20, 2020",3,
Monaco,MCO,"Apr 21, 2020",3,
Monaco,MCO,"Apr 22, 2020",3,
Monaco,MCO,"Apr 23, 2020",3,
Monaco,MCO,"Apr 24, 2020",4,1
Monaco,MCO,"Apr 25, 2020",4,
Monaco,MCO,"Apr 26, 2020",4,
Monaco,MCO,"Apr 27, 2020",4,
Montenegro,MNE,"Mar 27, 2020",1,1
Montenegro,MNE,"Mar 28, 2020",1,
Montenegro,MNE,"Mar 29, 2020",1,
Montenegro,MNE,"Mar 30, 2020",1,
Montenegro,MNE,"Mar 31, 2020",1,
Montenegro,MNE,"Apr 1, 2020",1,
Montenegro,MNE,"Apr 2, 2020",1,
Montenegro,MNE,"Apr 3, 2020",2,1
Montenegro,MNE,"Apr 4, 2020",2,
Montenegro,MNE,"Apr 5, 2020",2,
Montenegro,MNE,"Apr 6, 2020",2,
Montenegro,MNE,"Apr 7, 2020",2,
Montenegro,MNE,"Apr 8, 2020",2,
Montenegro,MNE,"Apr 9, 2020",2,
Montenegro,MNE,"Apr 10, 2020",2,
Montenegro,MNE,"Apr 11, 2020",2,
Montenegro,MNE,"Apr 12, 2020",2,
Montenegro,MNE,"Apr 13, 2020",3,1
Montenegro,MNE,"Apr 14, 2020",3,
Montenegro,MNE,"Apr 15, 2020",4,1
Montenegro,MNE,"Apr 16, 2020",4,
Montenegro,MNE,"Apr 17, 2020",4,
Montenegro,MNE,"Apr 18, 2020",4,
Montenegro,MNE,"Apr 19, 2020",5,1
Montenegro,MNE,"Apr 20, 2020",5,
Montenegro,MNE,"Apr 21, 2020",5,
Montenegro,MNE,"Apr 22, 2020",5,
Montenegro,MNE,"Apr 23, 2020",5,
Montenegro,MNE,"Apr 24, 2020",5,
Montenegro,MNE,"Apr 25, 2020",6,1
Montenegro,MNE,"Apr 26, 2020",6,
Montenegro,MNE,"Apr 27, 2020",7,1
Montserrat,MSR,"Apr 26, 2020",1,1
Montserrat,MSR,"Apr 27, 2020",1,
Morocco,MAR,"Mar 12, 2020",1,1
Morocco,MAR,"Mar 13, 2020",1,
Morocco,MAR,"Mar 14, 2020",1,
Morocco,MAR,"Mar 15, 2020",1,
Morocco,MAR,"Mar 16, 2020",1,
Morocco,MAR,"Mar 17, 2020",1,
Morocco,MAR,"Mar 18, 2020",2,1
Morocco,MAR,"Mar 19, 2020",2,
Morocco,MAR,"Mar 20, 2020",2,
Morocco,MAR,"Mar 21, 2020",3,1
Morocco,MAR,"Mar 22, 2020",3,
Morocco,MAR,"Mar 23, 2020",4,1
Morocco,MAR,"Mar 24, 2020",4,
Morocco,MAR,"Mar 25, 2020",5,1
Morocco,MAR,"Mar 26, 2020",6,1
Morocco,MAR,"Mar 27, 2020",10,4
Morocco,MAR,"Mar 28, 2020",23,13
Morocco,MAR,"Mar 29, 2020",23,
Morocco,MAR,"Mar 30, 2020",26,3
Morocco,MAR,"Mar 31, 2020",33,7
Morocco,MAR,"Apr 1, 2020",36,3
Morocco,MAR,"Apr 2, 2020",39,3
Morocco,MAR,"Apr 3, 2020",44,5
Morocco,MAR,"Apr 4, 2020",44,
Morocco,MAR,"Apr 5, 2020",59,15
Morocco,MAR,"Apr 6, 2020",70,11
Morocco,MAR,"Apr 7, 2020",80,10
Morocco,MAR,"Apr 8, 2020",90,10
Morocco,MAR,"Apr 9, 2020",93,3
Morocco,MAR,"Apr 10, 2020",97,4
Morocco,MAR,"Apr 11, 2020",107,10
Morocco,MAR,"Apr 12, 2020",111,4
Morocco,MAR,"Apr 13, 2020",118,7
Morocco,MAR,"Apr 14, 2020",126,8
Morocco,MAR,"Apr 15, 2020",126,
Morocco,MAR,"Apr 16, 2020",127,1
Morocco,MAR,"Apr 17, 2020",130,3
Morocco,MAR,"Apr 18, 2020",135,5
Morocco,MAR,"Apr 19, 2020",137,2
Morocco,MAR,"Apr 20, 2020",141,4
Morocco,MAR,"Apr 21, 2020",143,2
Morocco,MAR,"Apr 22, 2020",145,2
Morocco,MAR,"Apr 23, 2020",149,4
Morocco,MAR,"Apr 24, 2020",155,6
Morocco,MAR,"Apr 25, 2020",158,3
Morocco,MAR,"Apr 26, 2020",159,1
Morocco,MAR,"Apr 27, 2020",161,2
Myanmar,MMR,"Apr 1, 2020",1,1
Myanmar,MMR,"Apr 2, 2020",1,
Myanmar,MMR,"Apr 3, 2020",1,
Myanmar,MMR,"Apr 4, 2020",1,
Myanmar,MMR,"Apr 5, 2020",1,
Myanmar,MMR,"Apr 6, 2020",1,
Myanmar,MMR,"Apr 7, 2020",1,
Myanmar,MMR,"Apr 8, 2020",1,
Myanmar,MMR,"Apr 9, 2020",3,2
Myanmar,MMR,"Apr 10, 2020",3,
Myanmar,MMR,"Apr 11, 2020",3,
Myanmar,MMR,"Apr 12, 2020",3,
Myanmar,MMR,"Apr 13, 2020",4,1
Myanmar,MMR,"Apr 14, 2020",4,
Myanmar,MMR,"Apr 15, 2020",4,
Myanmar,MMR,"Apr 16, 2020",4,
Myanmar,MMR,"Apr 17, 2020",4,
Myanmar,MMR,"Apr 18, 2020",5,1
Myanmar,MMR,"Apr 19, 2020",5,
Myanmar,MMR,"Apr 20, 2020",5,
Myanmar,MMR,"Apr 21, 2020",5,
Myanmar,MMR,"Apr 22, 2020",5,
Myanmar,MMR,"Apr 23, 2020",5,
Myanmar,MMR,"Apr 24, 2020",5,
Myanmar,MMR,"Apr 25, 2020",5,
Myanmar,MMR,"Apr 26, 2020",5,
Myanmar,MMR,"Apr 27, 2020",5,
Netherlands,NLD,"Mar 7, 2020",1,1
Netherlands,NLD,"Mar 8, 2020",1,
Netherlands,NLD,"Mar 9, 2020",3,2
Netherlands,NLD,"Mar 10, 2020",3,
Netherlands,NLD,"Mar 11, 2020",4,1
Netherlands,NLD,"Mar 12, 2020",5,1
Netherlands,NLD,"Mar 13, 2020",5,
Netherlands,NLD,"Mar 14, 2020",5,
Netherlands,NLD,"Mar 15, 2020",12,7
Netherlands,NLD,"Mar 16, 2020",20,8
Netherlands,NLD,"Mar 17, 2020",24,4
Netherlands,NLD,"Mar 18, 2020",43,19
Netherlands,NLD,"Mar 19, 2020",58,15
Netherlands,NLD,"Mar 20, 2020",76,18
Netherlands,NLD,"Mar 21, 2020",106,30
Netherlands,NLD,"Mar 22, 2020",136,30
Netherlands,NLD,"Mar 23, 2020",179,43
Netherlands,NLD,"Mar 24, 2020",213,34
Netherlands,NLD,"Mar 25, 2020",276,63
Netherlands,NLD,"Mar 26, 2020",356,80
Netherlands,NLD,"Mar 27, 2020",434,78
Netherlands,NLD,"Mar 28, 2020",546,112
Netherlands,NLD,"Mar 29, 2020",639,93
Netherlands,NLD,"Mar 30, 2020",771,132
Netherlands,NLD,"Mar 31, 2020",864,93
Netherlands,NLD,"Apr 1, 2020",1039,175
Netherlands,NLD,"Apr 2, 2020",1173,134
Netherlands,NLD,"Apr 3, 2020",1339,166
Netherlands,NLD,"Apr 4, 2020",1487,148
Netherlands,NLD,"Apr 5, 2020",1651,164
Netherlands,NLD,"Apr 6, 2020",1766,115
Netherlands,NLD,"Apr 7, 2020",1867,101
Netherlands,NLD,"Apr 8, 2020",2101,234
Netherlands,NLD,"Apr 9, 2020",2248,147
Netherlands,NLD,"Apr 10, 2020",2396,148
Netherlands,NLD,"Apr 11, 2020",2511,115
Netherlands,NLD,"Apr 12, 2020",2643,132
Netherlands,NLD,"Apr 13, 2020",2737,94
Netherlands,NLD,"Apr 14, 2020",2823,86
Netherlands,NLD,"Apr 15, 2020",2945,122
Netherlands,NLD,"Apr 16, 2020",3134,189
Netherlands,NLD,"Apr 17, 2020",3315,181
Netherlands,NLD,"Apr 18, 2020",3459,144
Netherlands,NLD,"Apr 19, 2020",3601,142
Netherlands,NLD,"Apr 20, 2020",3684,83
Netherlands,NLD,"Apr 21, 2020",3751,67
Netherlands,NLD,"Apr 22, 2020",3916,165
Netherlands,NLD,"Apr 23, 2020",4054,138
Netherlands,NLD,"Apr 24, 2020",4177,123
Netherlands,NLD,"Apr 25, 2020",4289,112
Netherlands,NLD,"Apr 26, 2020",4409,120
Netherlands,NLD,"Apr 27, 2020",4475,66
New Zealand,NZL,"Mar 29, 2020",1,1
New Zealand,NZL,"Mar 30, 2020",1,
New Zealand,NZL,"Mar 31, 2020",1,
New Zealand,NZL,"Apr 1, 2020",1,
New Zealand,NZL,"Apr 2, 2020",1,
New Zealand,NZL,"Apr 3, 2020",1,
New Zealand,NZL,"Apr 4, 2020",1,
New Zealand,NZL,"Apr 5, 2020",1,
New Zealand,NZL,"Apr 6, 2020",1,
New Zealand,NZL,"Apr 7, 2020",1,
New Zealand,NZL,"Apr 8, 2020",1,
New Zealand,NZL,"Apr 9, 2020",1,
New Zealand,NZL,"Apr 10, 2020",2,1
New Zealand,NZL,"Apr 11, 2020",4,2
New Zealand,NZL,"Apr 12, 2020",4,
New Zealand,NZL,"Apr 13, 2020",5,1
New Zealand,NZL,"Apr 14, 2020",9,4
New Zealand,NZL,"Apr 15, 2020",9,
New Zealand,NZL,"Apr 16, 2020",9,
New Zealand,NZL,"Apr 17, 2020",11,2
New Zealand,NZL,"Apr 18, 2020",11,
New Zealand,NZL,"Apr 19, 2020",12,1
New Zealand,NZL,"Apr 20, 2020",12,
New Zealand,NZL,"Apr 21, 2020",13,1
New Zealand,NZL,"Apr 22, 2020",14,1
New Zealand,NZL,"Apr 23, 2020",16,2
New Zealand,NZL,"Apr 24, 2020",17,1
New Zealand,NZL,"Apr 25, 2020",18,1
New Zealand,NZL,"Apr 26, 2020",18,
New Zealand,NZL,"Apr 27, 2020",19,1
Nicaragua,NIC,"Mar 28, 2020",1,1
Nicaragua,NIC,"Mar 29, 2020",1,
Nicaragua,NIC,"Mar 30, 2020",1,
Nicaragua,NIC,"Mar 31, 2020",1,
Nicaragua,NIC,"Apr 1, 2020",1,
Nicaragua,NIC,"Apr 2, 2020",1,
Nicaragua,NIC,"Apr 3, 2020",1,
Nicaragua,NIC,"Apr 4, 2020",1,
Nicaragua,NIC,"Apr 5, 2020",1,
Nicaragua,NIC,"Apr 6, 2020",1,
Nicaragua,NIC,"Apr 7, 2020",1,
Nicaragua,NIC,"Apr 8, 2020",1,
Nicaragua,NIC,"Apr 9, 2020",1,
Nicaragua,NIC,"Apr 10, 2020",1,
Nicaragua,NIC,"Apr 11, 2020",1,
Nicaragua,NIC,"Apr 12, 2020",1,
Nicaragua,NIC,"Apr 13, 2020",1,
Nicaragua,NIC,"Apr 14, 2020",1,
Nicaragua,NIC,"Apr 15, 2020",1,
Nicaragua,NIC,"Apr 16, 2020",1,
Nicaragua,NIC,"Apr 17, 2020",1,
Nicaragua,NIC,"Apr 18, 2020",1,
Nicaragua,NIC,"Apr 19, 2020",1,
Nicaragua,NIC,"Apr 20, 2020",1,
Nicaragua,NIC,"Apr 21, 2020",2,1
Nicaragua,NIC,"Apr 22, 2020",2,
Nicaragua,NIC,"Apr 23, 2020",2,
Nicaragua,NIC,"Apr 24, 2020",2,
Nicaragua,NIC,"Apr 25, 2020",3,1
Nicaragua,NIC,"Apr 26, 2020",3,
Nicaragua,NIC,"Apr 27, 2020",3,
Niger,NER,"Mar 25, 2020",1,1
Niger,NER,"Mar 26, 2020",1,
Niger,NER,"Mar 27, 2020",1,
Niger,NER,"Mar 28, 2020",1,
Niger,NER,"Mar 29, 2020",1,
Niger,NER,"Mar 30, 2020",1,
Niger,NER,"Mar 31, 2020",3,2
Niger,NER,"Apr 1, 2020",3,
Niger,NER,"Apr 2, 2020",5,2
Niger,NER,"Apr 3, 2020",5,
Niger,NER,"Apr 4, 2020",5,
Niger,NER,"Apr 5, 2020",5,
Niger,NER,"Apr 6, 2020",10,5
Niger,NER,"Apr 7, 2020",10,
Niger,NER,"Apr 8, 2020",11,1
Niger,NER,"Apr 9, 2020",11,
Niger,NER,"Apr 10, 2020",11,
Niger,NER,"Apr 11, 2020",11,
Niger,NER,"Apr 12, 2020",11,
Niger,NER,"Apr 13, 2020",12,1
Niger,NER,"Apr 14, 2020",13,1
Niger,NER,"Apr 15, 2020",14,1
Niger,NER,"Apr 16, 2020",14,
Niger,NER,"Apr 17, 2020",15,1
Niger,NER,"Apr 18, 2020",18,3
Niger,NER,"Apr 19, 2020",19,1
Niger,NER,"Apr 20, 2020",20,1
Niger,NER,"Apr 21, 2020",20,
Niger,NER,"Apr 22, 2020",20,
Niger,NER,"Apr 23, 2020",22,2
Niger,NER,"Apr 24, 2020",24,2
Niger,NER,"Apr 25, 2020",24,
Niger,NER,"Apr 26, 2020",27,3
Niger,NER,"Apr 27, 2020",29,2
Nigeria,NGA,"Mar 24, 2020",1,1
Nigeria,NGA,"Mar 25, 2020",1,
Nigeria,NGA,"Mar 26, 2020",1,
Nigeria,NGA,"Mar 27, 2020",1,
Nigeria,NGA,"Mar 28, 2020",1,
Nigeria,NGA,"Mar 29, 2020",1,
Nigeria,NGA,"Mar 30, 2020",1,
Nigeria,NGA,"Mar 31, 2020",2,1
Nigeria,NGA,"Apr 1, 2020",2,
Nigeria,NGA,"Apr 2, 2020",2,
Nigeria,NGA,"Apr 3, 2020",2,
Nigeria,NGA,"Apr 4, 2020",2,
Nigeria,NGA,"Apr 5, 2020",4,2
Nigeria,NGA,"Apr 6, 2020",5,1
Nigeria,NGA,"Apr 7, 2020",5,
Nigeria,NGA,"Apr 8, 2020",6,1
Nigeria,NGA,"Apr 9, 2020",6,
Nigeria,NGA,"Apr 10, 2020",7,1
Nigeria,NGA,"Apr 11, 2020",7,
Nigeria,NGA,"Apr 12, 2020",10,3
Nigeria,NGA,"Apr 13, 2020",10,
Nigeria,NGA,"Apr 14, 2020",10,
Nigeria,NGA,"Apr 15, 2020",11,1
Nigeria,NGA,"Apr 16, 2020",12,1
Nigeria,NGA,"Apr 17, 2020",13,1
Nigeria,NGA,"Apr 18, 2020",17,4
Nigeria,NGA,"Apr 19, 2020",19,2
Nigeria,NGA,"Apr 20, 2020",21,2
Nigeria,NGA,"Apr 21, 2020",22,1
Nigeria,NGA,"Apr 22, 2020",25,3
Nigeria,NGA,"Apr 23, 2020",28,3
Nigeria,NGA,"Apr 24, 2020",31,3
Nigeria,NGA,"Apr 25, 2020",32,1
Nigeria,NGA,"Apr 26, 2020",35,3
Nigeria,NGA,"Apr 27, 2020",40,5
North America,,"Mar 1, 2020",1,1
North America,,"Mar 2, 2020",2,1
North America,,"Mar 3, 2020",6,4
North America,,"Mar 4, 2020",9,3
North America,,"Mar 5, 2020",11,2
North America,,"Mar 6, 2020",12,1
North America,,"Mar 7, 2020",14,2
North America,,"Mar 8, 2020",17,3
North America,,"Mar 9, 2020",21,4
North America,,"Mar 10, 2020",27,6
North America,,"Mar 11, 2020",30,3
North America,,"Mar 12, 2020",32,2
North America,,"Mar 13, 2020",42,10
North America,,"Mar 14, 2020",49,7
North America,,"Mar 15, 2020",59,10
North America,,"Mar 16, 2020",72,13
North America,,"Mar 17, 2020",91,19
North America,,"Mar 18, 2020",118,27
North America,,"Mar 19, 2020",163,45
North America,,"Mar 20, 2020",164,1
North America,,"Mar 21, 2020",282,118
North America,,"Mar 22, 2020",371,89
North America,,"Mar 23, 2020",504,133
North America,,"Mar 24, 2020",632,128
North America,,"Mar 25, 2020",851,219
North America,,"Mar 26, 2020",1114,263
North America,,"Mar 27, 2020",1372,258
North America,,"Mar 28, 2020",1820,448
North America,,"Mar 29, 2020",2329,509
North America,,"Mar 30, 2020",2674,345
North America,,"Mar 31, 2020",3382,708
North America,,"Apr 1, 2020",4320,938
North America,,"Apr 2, 2020",5422,1102
North America,,"Apr 3, 2020",6391,969
North America,,"Apr 4, 2020",7572,1181
North America,,"Apr 5, 2020",9005,1433
North America,,"Apr 6, 2020",10241,1236
North America,,"Apr 7, 2020",11670,1429
North America,,"Apr 8, 2020",13675,2005
North America,,"Apr 9, 2020",15706,2031
North America,,"Apr 10, 2020",17705,1999
North America,,"Apr 11, 2020",19917,2212
North America,,"Apr 12, 2020",21891,1974
North America,,"Apr 13, 2020",23531,1640
North America,,"Apr 14, 2020",25187,1656
North America,,"Apr 15, 2020",27807,2620
North America,,"Apr 16, 2020",32914,5107
North America,,"Apr 17, 2020",35463,2549
North America,,"Apr 18, 2020",39434,3971
North America,,"Apr 19, 2020",41577,2143
North America,,"Apr 20, 2020",43519,1942
North America,,"Apr 21, 2020",45539,2020
North America,,"Apr 22, 2020",48371,2832
North America,,"Apr 23, 2020",50373,2002
North America,,"Apr 24, 2020",53842,3469
North America,,"Apr 25, 2020",55222,1380
North America,,"Apr 26, 2020",57670,2448
North America,,"Apr 27, 2020",59532,1862
Northern Mariana Islands,MNP,"Apr 2, 2020",1,1
Northern Mariana Islands,MNP,"Apr 3, 2020",1,
Northern Mariana Islands,MNP,"Apr 4, 2020",1,
Northern Mariana Islands,MNP,"Apr 5, 2020",1,
Northern Mariana Islands,MNP,"Apr 6, 2020",1,
Northern Mariana Islands,MNP,"Apr 7, 2020",1,
Northern Mariana Islands,MNP,"Apr 8, 2020",2,1
Northern Mariana Islands,MNP,"Apr 9, 2020",2,
Northern Mariana Islands,MNP,"Apr 10, 2020",2,
Northern Mariana Islands,MNP,"Apr 11, 2020",2,
Northern Mariana Islands,MNP,"Apr 12, 2020",2,
Northern Mariana Islands,MNP,"Apr 13, 2020",2,
Northern Mariana Islands,MNP,"Apr 14, 2020",2,
Northern Mariana Islands,MNP,"Apr 15, 2020",2,
Northern Mariana Islands,MNP,"Apr 16, 2020",2,
Northern Mariana Islands,MNP,"Apr 17, 2020",2,
Northern Mariana Islands,MNP,"Apr 18, 2020",2,
Northern Mariana Islands,MNP,"Apr 19, 2020",2,
Northern Mariana Islands,MNP,"Apr 20, 2020",2,
Northern Mariana Islands,MNP,"Apr 21, 2020",2,
Northern Mariana Islands,MNP,"Apr 22, 2020",2,
Northern Mariana Islands,MNP,"Apr 23, 2020",2,
Northern Mariana Islands,MNP,"Apr 24, 2020",2,
Northern Mariana Islands,MNP,"Apr 25, 2020",2,
Northern Mariana Islands,MNP,"Apr 26, 2020",2,
Northern Mariana Islands,MNP,"Apr 27, 2020",2,
Norway,NOR,"Mar 13, 2020",1,1
Norway,NOR,"Mar 14, 2020",1,
Norway,NOR,"Mar 15, 2020",1,
Norway,NOR,"Mar 16, 2020",1,
Norway,NOR,"Mar 17, 2020",3,2
Norway,NOR,"Mar 18, 2020",3,
Norway,NOR,"Mar 19, 2020",3,
Norway,NOR,"Mar 20, 2020",6,3
Norway,NOR,"Mar 21, 2020",7,1
Norway,NOR,"Mar 22, 2020",7,
Norway,NOR,"Mar 23, 2020",7,
Norway,NOR,"Mar 24, 2020",8,1
Norway,NOR,"Mar 25, 2020",10,2
Norway,NOR,"Mar 26, 2020",12,2
Norway,NOR,"Mar 27, 2020",14,2
Norway,NOR,"Mar 28, 2020",16,2
Norway,NOR,"Mar 29, 2020",20,4
Norway,NOR,"Mar 30, 2020",22,2
Norway,NOR,"Mar 31, 2020",26,4
Norway,NOR,"Apr 1, 2020",28,2
Norway,NOR,"Apr 2, 2020",32,4
Norway,NOR,"Apr 3, 2020",42,10
Norway,NOR,"Apr 4, 2020",44,2
Norway,NOR,"Apr 5, 2020",50,6
Norway,NOR,"Apr 6, 2020",58,8
Norway,NOR,"Apr 7, 2020",59,1
Norway,NOR,"Apr 8, 2020",69,10
Norway,NOR,"Apr 9, 2020",80,11
Norway,NOR,"Apr 10, 2020",88,8
Norway,NOR,"Apr 11, 2020",92,4
Norway,NOR,"Apr 12, 2020",98,6
Norway,NOR,"Apr 13, 2020",103,5
Norway,NOR,"Apr 14, 2020",114,11
Norway,NOR,"Apr 15, 2020",127,13
Norway,NOR,"Apr 16, 2020",130,3
Norway,NOR,"Apr 17, 2020",136,6
Norway,NOR,"Apr 18, 2020",136,
Norway,NOR,"Apr 19, 2020",148,12
Norway,NOR,"Apr 20, 2020",154,6
Norway,NOR,"Apr 21, 2020",154,
Norway,NOR,"Apr 22, 2020",163,9
Norway,NOR,"Apr 23, 2020",169,6
Norway,NOR,"Apr 24, 2020",180,11
Norway,NOR,"Apr 25, 2020",191,11
Norway,NOR,"Apr 26, 2020",193,2
Norway,NOR,"Apr 27, 2020",193,
Oceania,,"Mar 1, 2020",1,1
Oceania,,"Mar 2, 2020",1,
Oceania,,"Mar 3, 2020",1,
Oceania,,"Mar 4, 2020",1,
Oceania,,"Mar 5, 2020",2,1
Oceania,,"Mar 6, 2020",2,
Oceania,,"Mar 7, 2020",2,
Oceania,,"Mar 8, 2020",3,1
Oceania,,"Mar 9, 2020",3,
Oceania,,"Mar 10, 2020",3,
Oceania,,"Mar 11, 2020",3,
Oceania,,"Mar 12, 2020",3,
Oceania,,"Mar 13, 2020",3,
Oceania,,"Mar 14, 2020",3,
Oceania,,"Mar 15, 2020",3,
Oceania,,"Mar 16, 2020",5,2
Oceania,,"Mar 17, 2020",5,
Oceania,,"Mar 18, 2020",5,
Oceania,,"Mar 19, 2020",6,1
Oceania,,"Mar 20, 2020",6,
Oceania,,"Mar 21, 2020",7,1
Oceania,,"Mar 22, 2020",8,1
Oceania,,"Mar 23, 2020",8,
Oceania,,"Mar 24, 2020",8,
Oceania,,"Mar 25, 2020",9,1
Oceania,,"Mar 26, 2020",12,3
Oceania,,"Mar 27, 2020",14,2
Oceania,,"Mar 28, 2020",14,
Oceania,,"Mar 29, 2020",16,2
Oceania,,"Mar 30, 2020",18,2
Oceania,,"Mar 31, 2020",21,3
Oceania,,"Apr 1, 2020",24,3
Oceania,,"Apr 2, 2020",26,2
Oceania,,"Apr 3, 2020",28,2
Oceania,,"Apr 4, 2020",36,8
Oceania,,"Apr 5, 2020",40,4
Oceania,,"Apr 6, 2020",42,2
Oceania,,"Apr 7, 2020",48,6
Oceania,,"Apr 8, 2020",52,4
Oceania,,"Apr 9, 2020",57,5
Oceania,,"Apr 10, 2020",60,3
Oceania,,"Apr 11, 2020",64,4
Oceania,,"Apr 12, 2020",68,4
Oceania,,"Apr 13, 2020",73,5
Oceania,,"Apr 14, 2020",77,4
Oceania,,"Apr 15, 2020",77,
Oceania,,"Apr 16, 2020",79,2
Oceania,,"Apr 17, 2020",81,2
Oceania,,"Apr 18, 2020",85,4
Oceania,,"Apr 19, 2020",88,3
Oceania,,"Apr 20, 2020",89,1
Oceania,,"Apr 21, 2020",91,2
Oceania,,"Apr 22, 2020",95,4
Oceania,,"Apr 23, 2020",97,2
Oceania,,"Apr 24, 2020",99,2
Oceania,,"Apr 25, 2020",104,5
Oceania,,"Apr 26, 2020",106,2
Oceania,,"Apr 27, 2020",109,3
Oman,OMN,"Apr 1, 2020",1,1
Oman,OMN,"Apr 2, 2020",1,
Oman,OMN,"Apr 3, 2020",1,
Oman,OMN,"Apr 4, 2020",1,
Oman,OMN,"Apr 5, 2020",2,1
Oman,OMN,"Apr 6, 2020",2,
Oman,OMN,"Apr 7, 2020",2,
Oman,OMN,"Apr 8, 2020",2,
Oman,OMN,"Apr 9, 2020",2,
Oman,OMN,"Apr 10, 2020",3,1
Oman,OMN,"Apr 11, 2020",3,
Oman,OMN,"Apr 12, 2020",3,
Oman,OMN,"Apr 13, 2020",4,1
Oman,OMN,"Apr 14, 2020",4,
Oman,OMN,"Apr 15, 2020",4,
Oman,OMN,"Apr 16, 2020",4,
Oman,OMN,"Apr 17, 2020",4,
Oman,OMN,"Apr 18, 2020",6,2
Oman,OMN,"Apr 19, 2020",6,
Oman,OMN,"Apr 20, 2020",7,1
Oman,OMN,"Apr 21, 2020",8,1
Oman,OMN,"Apr 22, 2020",8,
Oman,OMN,"Apr 23, 2020",8,
Oman,OMN,"Apr 24, 2020",9,1
Oman,OMN,"Apr 25, 2020",10,1
Oman,OMN,"Apr 26, 2020",10,
Oman,OMN,"Apr 27, 2020",10,
Pakistan,PAK,"Mar 20, 2020",2,2
Pakistan,PAK,"Mar 21, 2020",3,1
Pakistan,PAK,"Mar 22, 2020",3,
Pakistan,PAK,"Mar 23, 2020",5,2
Pakistan,PAK,"Mar 24, 2020",6,1
Pakistan,PAK,"Mar 25, 2020",7,1
Pakistan,PAK,"Mar 26, 2020",8,1
Pakistan,PAK,"Mar 27, 2020",9,1
Pakistan,PAK,"Mar 28, 2020",9,
Pakistan,PAK,"Mar 29, 2020",11,2
Pakistan,PAK,"Mar 30, 2020",13,2
Pakistan,PAK,"Mar 31, 2020",18,5
Pakistan,PAK,"Apr 1, 2020",26,8
Pakistan,PAK,"Apr 2, 2020",31,5
Pakistan,PAK,"Apr 3, 2020",31,
Pakistan,PAK,"Apr 4, 2020",31,
Pakistan,PAK,"Apr 5, 2020",35,4
Pakistan,PAK,"Apr 6, 2020",50,15
Pakistan,PAK,"Apr 7, 2020",54,4
Pakistan,PAK,"Apr 8, 2020",58,4
Pakistan,PAK,"Apr 9, 2020",63,5
Pakistan,PAK,"Apr 10, 2020",66,3
Pakistan,PAK,"Apr 11, 2020",71,5
Pakistan,PAK,"Apr 12, 2020",86,15
Pakistan,PAK,"Apr 13, 2020",93,7
Pakistan,PAK,"Apr 14, 2020",96,3
Pakistan,PAK,"Apr 15, 2020",107,11
Pakistan,PAK,"Apr 16, 2020",124,17
Pakistan,PAK,"Apr 17, 2020",135,11
Pakistan,PAK,"Apr 18, 2020",143,8
Pakistan,PAK,"Apr 19, 2020",159,16
Pakistan,PAK,"Apr 20, 2020",176,17
Pakistan,PAK,"Apr 21, 2020",192,16
Pakistan,PAK,"Apr 22, 2020",209,17
Pakistan,PAK,"Apr 23, 2020",209,
Pakistan,PAK,"Apr 24, 2020",237,28
Pakistan,PAK,"Apr 25, 2020",253,16
Pakistan,PAK,"Apr 26, 2020",269,16
Pakistan,PAK,"Apr 27, 2020",281,12
Palestine,PSE,"Mar 27, 2020",1,1
Palestine,PSE,"Mar 28, 2020",1,
Palestine,PSE,"Mar 29, 2020",1,
Palestine,PSE,"Mar 30, 2020",1,
Palestine,PSE,"Mar 31, 2020",1,
Palestine,PSE,"Apr 1, 2020",1,
Palestine,PSE,"Apr 2, 2020",1,
Palestine,PSE,"Apr 3, 2020",1,
Palestine,PSE,"Apr 4, 2020",1,
Palestine,PSE,"Apr 6, 2020",1,
Palestine,PSE,"Apr 7, 2020",1,
Palestine,PSE,"Apr 8, 2020",1,
Palestine,PSE,"Apr 9, 2020",1,
Palestine,PSE,"Apr 10, 2020",1,
Palestine,PSE,"Apr 11, 2020",2,1
Palestine,PSE,"Apr 12, 2020",2,
Palestine,PSE,"Apr 13, 2020",2,
Palestine,PSE,"Apr 14, 2020",2,
Palestine,PSE,"Apr 15, 2020",2,
Palestine,PSE,"Apr 16, 2020",2,
Palestine,PSE,"Apr 17, 2020",2,
Palestine,PSE,"Apr 18, 2020",2,
Palestine,PSE,"Apr 19, 2020",2,
Palestine,PSE,"Apr 20, 2020",2,
Palestine,PSE,"Apr 21, 2020",2,
Palestine,PSE,"Apr 22, 2020",2,
Palestine,PSE,"Apr 23, 2020",2,
Palestine,PSE,"Apr 24, 2020",2,
Palestine,PSE,"Apr 25, 2020",2,
Palestine,PSE,"Apr 26, 2020",2,
Palestine,PSE,"Apr 27, 2020",2,
Panama,PAN,"Mar 11, 2020",1,1
Panama,PAN,"Mar 12, 2020",1,
Panama,PAN,"Mar 13, 2020",1,
Panama,PAN,"Mar 14, 2020",1,
Panama,PAN,"Mar 15, 2020",1,
Panama,PAN,"Mar 16, 2020",1,
Panama,PAN,"Mar 17, 2020",1,
Panama,PAN,"Mar 18, 2020",1,
Panama,PAN,"Mar 19, 2020",1,
Panama,PAN,"Mar 20, 2020",1,
Panama,PAN,"Mar 21, 2020",1,
Panama,PAN,"Mar 22, 2020",3,2
Panama,PAN,"Mar 23, 2020",3,
